1,0,8,-3,-0.3,-2.8,-1.1,3.2,459,-38
1,1,6.9,-4.2,-0.3,-4,-1.3,3.5,463,-36
1,2,5.4,-4.9,-3,-4.2,-3.9,4.1,473,-35
1,3,5.8,-4,-1.9,-3.7,-2.5,4.3,470,-39
1,4,7.8,-1.6,0.2,-1.6,0,3.7,452,-39
1,5,5.8,-3.7,-1.4,-3.6,-1.6,4.5,461,-36
1,6,6.8,-2.8,-1,-2.8,-1,4.2,451,-42
1,7,4.9,-3.8,-2.1,-3.9,-1.9,4.4,462,-46
1,8,3.2,-6.6,0.3,-6.5,0.9,4.4,468,-48
1,9,5.8,-3,-1.7,-3.2,-1.4,4.5,446,-42
1,10,6.2,-2.6,-1.5,-2.8,-1.2,4.1,439,-41
1,11,6,-2.7,-1.3,-2.8,-1,4.2,435,-39
1,12,6.3,-1.1,-1.8,-1.3,-1.7,4.1,431,-33
1,13,6.1,-3.1,-0.8,-3.1,-0.6,4.4,427,-27
1,14,6.1,-2.4,-1.1,-2.4,-1,4,424,-25
1,15,5.5,-0.2,3.2,-0.3,3.2,3,427,-28
1,16,6.2,0.3,0.2,0.3,0.2,3,418,-32
1,17,5.7,-1.4,-2.3,-1.1,-2.4,3.7,418,-30
1,18,6.1,-1.1,-1.4,-0.9,-1.6,3.4,415,-30
1,19,4.7,-4.6,-0.2,-4.5,-1.1,3.5,426,-27
1,20,5.3,-3.8,0.3,-3.8,-0.6,3.1,415,-30
1,21,5.2,-3.3,1.3,-3.5,0.4,3,415,-25
1,22,5.3,-4.7,0.2,-4.6,-1.1,3.7,420,-17
1,23,6.5,-4.2,-1,-3.8,-2.1,4.3,412,-17
2,0,7.2,-2.9,-1.2,-2.5,-1.9,4,402,-14
2,1,7.4,-2.6,-1,-2.3,-1.6,4.2,398,-11
2,2,5.2,-5.1,-1.5,-4.7,-2.5,4.4,420,-8
2,3,6,-4.4,-0.4,-4.3,-1.1,4.1,406,-10
2,4,4,-6.2,0.1,-6.2,-0.6,3.9,424,-14
2,5,2.7,-6.2,1.1,-6.2,0.8,4.2,429,-17
2,6,2,-5.9,0.9,-5.9,0.9,4.1,419,-20
2,7,0,-6.3,0.5,-6.3,0.8,4.1,422,-20
2,8,1.9,-5,0.1,-5,0.5,4.1,413,-16
