2011,58,-3,1.8,-1,2.1,0.1,2.6,305,-2
2011,58,-4,1.1,-0.3,1.1,0.3,4.6,299,0
2011,58,-4.3,1.5,0.5,1.1,1.2,5.7,301,0
2011,58,-4.5,1.6,0,1.4,0.7,4.7,295,0
2011,58,-4.8,1.4,0.4,1.1,0.9,4.7,296,0
2011,58,-5.1,1.3,0.6,1,1,4.5,296,-1
2011,58,-5.1,0.8,-1.3,1.2,-1,4.4,294,-1
2011,58,-5.4,1,-1,1.2,-0.7,3.9,291,1
2011,58,-4.9,1.3,-1.7,1.7,-1.3,3.6,288,4
2011,58,-4.5,1.4,-1.9,1.8,-1.5,3,290,3
2011,58,-5.2,1.7,-0.6,1.8,-0.2,3.1,289,2
2011,58,-4.6,2.3,-1,2.5,-0.5,3.5,296,-1
2011,58,-3.9,2.7,-0.3,2.7,0.3,3.4,299,-1
2011,58,-3.6,3.3,0,3.2,0.8,3.5,303,1
2011,58,-4.3,3,-0.4,3,0.4,3.2,315,1
2011,58,-3.6,4,-2.5,4.6,-1.1,1.9,329,1
2011,58,-4,4.7,-1.7,5,0.1,1.1,348,-1
2011,58,-0.7,2.1,-4.1,3.5,-2.9,4.2,313,0
2011,58,-0.4,2.9,-4.3,4.5,-2.6,4.2,309,-1
2011,58,-1.3,4.1,-2.7,4.9,-0.5,3.3,304,-2
2011,58,-0.7,4.4,-1,4.3,1.3,3.8,306,-1
2011,58,0.4,4.6,1.3,3.3,3.5,3.2,307,0
2011,58,1.4,2.4,1.7,1.1,2.7,4.9,317,2
2011,58,3.2,1.2,-0.3,1.2,0.4,5.6,328,3
2011,59,-0.2,3,-0.2,2.7,1.4,4.5,313,3
2011,59,0.3,2.7,1.3,1.7,2.5,5,312,3
2011,59,-0.7,1.5,0.1,1.3,0.8,4.3,307,4
2011,59,-1.2,0.8,0.4,0.5,0.7,4.4,310,5
2011,59,-2,2.4,0.8,1.9,1.7,4.4,306,4
2011,59,-1.7,2.2,1.4,1.6,2.1,5,309,5
2011,59,-0.6,1.8,-0.3,1.8,0.3,7,307,6
2011,59,-0.4,2.3,-0.7,2.4,0,7.4,310,4
2011,59,1.9,0.8,-1.3,1.1,-1.1,8.4,315,4
2011,59,1.7,1.4,0.9,1.2,1.2,10.3,316,6
2011,59,0.3,2.3,-1.3,2.5,-0.8,11.5,313,6
2011,59,-1,2.1,-0.5,2.2,0,11.5,308,6
2011,59,-1.4,2.2,-1.1,2.4,-0.6,12,306,9
2011,59,0.6,2.2,1.8,1.7,2.3,12.7,305,7
2011,59,-0.9,2.1,2,1.5,2.5,13,304,10
2011,59,-2.2,1.4,1.7,0.8,2.1,13.8,301,11
2011,59,2.2,0.8,-2.3,1.6,-1.9,16.1,309,13
2011,59,0.4,1.1,-0.5,1.2,0,19.7,310,12
2011,59,0.8,-2.9,-0.3,-2.5,-1.5,20.7,309,11
2011,59,1.8,-3.2,1,-3.3,-0.6,21.4,310,9
2011,59,1.3,-2.9,1.1,-3.1,-0.5,24,308,10
2011,59,0.8,0,1.3,-0.7,1.1,25.5,306,11
2011,59,0.4,-1.4,1.5,-2,0.5,30.3,309,15
2011,59,0.7,2.1,-1.9,2.8,-0.5,38.1,315,17
2011,60,2.9,-0.3,-4.5,2.1,-4,35.1,314,16
2011,60,2.2,-3.2,0.7,-3.1,-1,34.9,311,17
2011,60,2.8,-3.9,4,-5.3,1.7,25,305,16
2011,60,3.3,-4.4,0.2,-4,-1.8,26.5,304,17
2011,60,2.8,-5.5,1.6,-5.7,-0.7,26.5,310,16
2011,60,2.5,-3.8,-5.9,-1.4,-6.9,38,320,19
2011,60,6.5,-5.7,3.2,-6.4,1.2,29.8,333,13
2011,60,3.2,-3.4,8.2,-5.5,6.9,25.2,361,12
2011,60,2.6,-3.8,10.4,-6.2,9.2,22.1,382,16
2011,60,4.5,-11,-5.8,-9.4,-8.1,17,379,20
2011,60,2.1,-10.4,-7.8,-8.5,-9.8,20.5,374,3
2011,60,5.8,-9.7,-6.7,-8,-8.6,17.7,361,-20
2011,60,3.5,-5.8,-11.1,-3.1,-12.1,16,358,-31
2011,60,5.8,-6.1,-7,-4.2,-8.3,14.6,375,-55
2011,60,6.8,-2.3,3.7,-3.2,2.9,14.4,405,-88
2011,60,-2.2,3.2,0.1,3,1.1,15.1,447,-49
2011,60,6.1,-6.9,-5.8,-4.4,-7.9,9.6,477,-45
2011,60,10.1,-5.3,-2,-4.1,-3.9,8.7,476,-57
2011,60,9.4,-7,2,-7.2,-1.3,8.1,494,-58
2011,60,8.5,-4.3,-3,-2.4,-4.7,7.6,488,-59
2011,60,8.5,-6.8,3.9,-7.8,0,6.2,526,-64
2011,60,8.1,-6.1,0.1,-5.3,-3.1,5.3,591,-58
2011,60,6.6,-4,0.9,-3.9,-1.4,4.9,624,-56
2011,60,5,-4.7,3,-5.6,0,4.7,643,-54
2011,61,5,-5.4,0.8,-5,-2.2,4.7,631,-57
2011,61,2.9,-4,1.9,-4.4,-0.4,5.2,642,-45
2011,61,2.3,-3.5,1.2,-3.6,-0.6,5.2,643,-37
2011,61,1.5,-3.4,1.9,-3.9,0.2,4.1,651,-36
2011,61,1.9,-1.9,0,-1.7,-0.8,2.3,670,-40
2011,61,0.4,-1,1.6,-1.5,1.1,2.4,688,-43
2011,61,2,1.6,0.4,1.4,0.9,2.6,671,-43
2011,61,3,0.8,-0.7,1,-0.4,2.6,658,-40
2011,61,3.2,0.8,-0.6,0.9,-0.4,2.3,652,-36
2011,61,0.5,-1.3,1.6,-1.6,1.3,2.1,672,-33
2011,61,1.1,0.8,1.4,0.5,1.5,2.1,666,-30
2011,61,1.9,0.5,-2.4,1,-2.2,2.2,659,-30
2011,61,3,0.5,-0.2,0.5,-0.1,1.9,649,-27
2011,61,3.4,0.5,-1.1,0.8,-0.9,1.9,646,-25
2011,61,3.2,1,-0.7,1.2,-0.4,2,647,-23
2011,61,3.2,0.1,-0.9,0.4,-0.8,2.1,650,-26
2011,61,3.2,-0.2,-0.3,-0.1,-0.4,2,644,-29
2011,61,3.2,0.5,-1.7,1.1,-1.4,2.1,640,-33
2011,61,2.6,-2.1,-0.7,-1.6,-1.6,2.3,635,-35
2011,61,2.3,-1.9,-1.1,-1.1,-1.9,2.5,633,-35
2011,61,2.4,-0.6,-1.8,0.4,-1.9,2.7,628,-34
2011,61,1.7,-1.7,-1.1,-0.9,-1.8,2.7,633,-36
2011,61,1.3,-2.1,0.3,-1.9,-0.9,2.6,645,-34
2011,61,2.8,-0.7,0.4,-0.8,0,2.3,639,-32
2011,62,2.3,1.4,1.3,0.5,1.8,2.4,641,-28
2011,62,0,-1.4,0.9,-1.7,0.1,2.2,651,-23
2011,62,-0.8,-2.5,0.2,-2.3,-1,2,655,-17
2011,62,3.2,0.5,-0.7,0.8,-0.4,2,636,-19
2011,62,0.1,-0.7,0,-0.6,-0.3,2.7,636,-15
2011,62,-0.2,0,0.7,-0.3,0.7,3.3,635,-17
2011,62,1.1,-1.4,-1,-1,-1.4,2.9,629,-19
2011,62,1,-2,-1.9,-1.4,-2.4,3.7,605,-19
2011,62,-3,-1.9,1.1,-2.1,0.6,3.7,605,-25
2011,62,-2.9,-1.9,0.4,-1.9,0,3.8,610,-18
2011,62,-2.3,-1.5,1,-1.7,0.7,4.2,603,-17
2011,62,1.4,-1.4,-0.2,-1.3,-0.5,3.8,582,-16
2011,62,0.7,-1.5,-1,-1.2,-1.3,4.4,588,-18
2011,62,0.4,-1,-0.5,-0.8,-0.7,4.8,587,-20
2011,62,3.4,2.4,-0.7,2.5,0,4.8,567,-21
2011,62,-0.3,-2.9,1.2,-3.1,0.2,4.3,576,-18
2011,62,2.1,-1.4,-1.1,-0.9,-1.5,4.6,576,-15
2011,62,1.8,-2.3,1.3,-2.6,0.3,4.5,591,-21
2011,62,1.7,-4.8,-0.2,-4.2,-2.3,3.3,617,-18
2011,62,2.5,1,-1.7,1.7,-1,2.8,627,-29
2011,62,2.2,1.1,-0.2,1.1,0.4,2.3,634,-29
2011,62,2.2,0.1,-0.3,0.2,-0.2,2.5,618,-24
2011,62,1.9,-1.3,0.7,-1.5,-0.1,2.5,620,-20
2011,62,2.4,-1,1.2,-1.5,0.5,2.6,625,-19
2011,63,3,-1.6,0,-1.4,-0.8,2.2,622,-16
2011,63,3.2,-2.7,-0.2,-2.2,-1.5,2.3,613,-14
2011,63,1.6,-3.2,1.2,-3.4,-0.5,2.4,621,-14
2011,63,-0.1,-0.8,2.8,-2,2.1,2.3,628,-14
2011,63,2.7,-1.9,0.1,-1.8,-0.7,2.3,616,-15
2011,63,1.8,2.2,-1.8,2.7,-0.9,2.7,615,-17
2011,63,3.6,-1.3,0.8,-1.5,0.3,2.4,594,-20
2011,63,2.7,-0.4,-0.4,-0.3,-0.5,2.4,593,-21
2011,63,2.1,-1.9,1.6,-2.2,1.1,2.3,599,-19
2011,63,3.4,-2.2,-0.6,-2,-1.1,2.2,581,-14
2011,63,4,-0.4,-1.1,-0.1,-1.2,2.3,569,-19
2011,63,4.3,-1.1,-1.7,-0.7,-1.9,1.9,543,-25
2011,63,3.9,-0.9,-1,-0.6,-1.2,1.6,534,-26
2011,63,1.9,-2.6,0.2,-2.6,-0.5,2,563,-19
2011,63,2.4,-1.9,-1.8,-1.3,-2.3,2.2,552,-17
2011,63,3.1,0.3,-1.7,0.8,-1.5,2.3,544,-18
2011,63,3.1,-0.7,-0.5,-0.5,-0.7,2.4,540,-21
2011,63,2.5,-1.6,-1.8,-0.7,-2.3,2.3,547,-20
2011,63,1.1,-1.8,-1.9,-0.8,-2.5,2.3,559,-27
2011,63,1.2,-1.4,-2.1,-0.2,-2.5,2.3,555,-26
2011,63,2.2,-1.4,-2.2,-0.1,-2.6,2.1,542,-27
2011,63,2.5,-1,-0.1,-0.8,-0.6,2.2,534,-25
2011,63,1.4,-0.2,2.6,-1.6,2.1,2.1,543,-25
2011,63,1.7,-2,0.8,-2.1,-0.4,1.8,534,-22
2011,64,1.9,-0.4,-0.7,0,-0.8,1.9,534,-21
2011,64,2.5,0.9,-0.4,1,0.1,1.7,531,-23
2011,64,2.2,1.6,0.4,1.2,1.1,1.9,536,-23
2011,64,1.8,0.7,-1.3,1.2,-0.8,2,539,-21
2011,64,2.8,-1.5,-0.8,-1,-1.3,1.9,523,-22
2011,64,2.7,0.9,0.3,0.7,0.6,1.8,520,-22
2011,64,0.7,-0.8,1.9,-1.4,1.5,1.9,539,-19
2011,64,0.8,-0.1,0.8,-0.3,0.7,1.8,536,-16
2011,64,2.6,1.4,0.7,1.2,1,1.7,512,-17
2011,64,3,1.5,0.1,1.4,0.4,1.8,504,-18
2011,64,1.3,-2.6,0.3,-2.6,-0.3,2.3,509,-17
2011,64,2.9,0.5,0.3,0.4,0.4,2.3,494,-17
2011,64,1.9,-1.1,0.8,-1.3,0.5,2.3,490,-17
2011,64,1.9,0,-0.1,0,-0.1,2.9,489,-15
2011,64,2.9,-1.8,0.9,-2,0.3,3,483,-11
2011,64,3.7,-1.3,-0.3,-1.1,-0.7,3.6,480,-9
2011,64,3.5,-2.8,-1,-2.2,-2,3.6,480,-8
2011,64,1.6,-1.6,1.9,-2.2,1.1,3.5,483,-13
2011,64,1.6,-0.1,-0.4,0.1,-0.4,3.5,484,-12
2011,64,0.6,1.6,-2,2.4,-1,3.3,489,-10
2011,64,0,1.4,-0.4,1.4,0.4,3.1,497,-10
2011,64,0.4,0.6,1.2,-0.1,1.3,3.3,497,-9
2011,64,0.8,2,0.4,1.5,1.4,3,494,-8
